thetaE_s0,mass_s0,z_s0,re_s0,q_s0,pa_s0,x_s0,y_s0,mag_g_s0,mag_r_s0,mag_i_s0,mag_z_s0,SNR_g0,SNR_r0,SNR_i0,SNR_z0,SNR_stack0,best_band0,mu0,if_ring0,if_obs_stack0,if_obs_single0,thetaE_s1,mass_s1,z_s1,re_s1,q_s1,pa_s1,x_s1,y_s1,mag_g_s1,mag_r_s1,mag_i_s1,mag_z_s1,SNR_g1,SNR_r1,SNR_i1,SNR_z1,SNR_stack1,best_band1,mu1,if_ring1,if_obs_stack1,if_obs_single1,vdisp_l,re_l,q_l,z_l,mag_g_l,mag_r_l,mag_i_l,mag_z_l,noise_seed
0.7153429021492745,240935523744.90323,1.7014,0.037314720918097594,0.522764803988071,115.48948920224905,-0.03994104151013507,-0.48113239158747734,26.6738,26.9988,26.5784,26.5479,16.786819401746797,10.209942274017834,11.593303827559856,7.6954175167610535,23.298447941388826,g,5.21672584576575,False,True,False,0.40230132130768753,135499603422.7899,1.1414,0.019069033883250444,0.8787357952403115,52.00229322038616,0.031235535388583736,-0.06666088271904627,27.902,27.7467,27.463,26.7809,16.760920704730594,14.222723085514986,13.640278172415591,14.531424281738035,29.229302272162016,g,15.231534406741496,True,True,False,247.45861679550347,0.7557990779641099,0.5698165858795734,0.80681695249968,25.10304497147196,22.591016924341325,21.247500890891676,20.23668646242991,11
0.6843842871622852,50108964087.123566,2.08,0.15240679343222277,0.6356645206315932,68.9642077010782,0.005235235022626565,-0.3403939196853783,24.7996,24.9041,24.7745,24.4944,36.91913091224486,23.912580398328362,21.025867863402553,18.054977468608715,48.95780988686642,g,6.891945817540591,True,True,True,0.551403966052087,40372466245.487724,0.7637,0.12778452529689827,0.7879153742698172,59.775320407659656,-0.3096757975584918,-0.012345242977013166,24.4707,24.2987,24.1641,24.2151,34.7253830527812,26.869263985478963,23.26139186509577,14.952097975249181,48.72439397259186,g,3.9290720790222466,True,True,True,168.77561828640452,0.5751352747915313,0.4084365682914125,0.21730317007747357,20.377181513308877,18.852403453340244,18.305332294635054,18.0208661328905,8
1.7875192754072462,950346681918.987,2.9349,0.26232416725931407,0.764523996416358,166.01404352002405,-0.8753406974563619,0.1424857776631906,24.2904,24.1249,24.1381,24.1394,25.26783772588794,23.10281579002501,18.519478699731074,12.189422627975654,39.604240716552404,g,4.349573043208526,False,True,True,1.9351809888546618,1028852028044.1373,4.0527,0.03214385525612639,0.7073081752494517,33.411392110728066,-0.24823379737370382,-0.021516001784303608,27.9018,27.172,27.1369,27.158,14.924484161502114,20.849391061756254,17.166514201801043,10.886799320520371,32.187006964398805,r,23.263576927172874,False,True,True,319.9118777720232,0.7941664204043364,0.8714373623922014,0.6917370873843481,22.565440181398507,20.581648597580564,19.03664203262737,18.36844900762127,12
1.4709927710758333,268920383523.00403,0.597,0.3363154870003198,0.43349792376702134,105.51416148030447,-0.0613083685629568,0.11615494527402986,25.8675,24.4842,23.6202,23.2805,8.451948824860665,17.7810361167322,29.43040332262041,26.78587271210723,43.066227383971075,i,11.84497586758909,True,True,True,1.4796103290573477,270495807306.8515,0.6047,0.020773986173257618,0.7599078153699865,15.884623637813933,-0.40199135990148177,-0.09423872083790473,26.3729,26.2855,26.2785,26.3495,25.51632364100874,17.894533119125818,13.172416922249514,7.832806502694913,31.7212821657886,g,7.19957770984533,False,True,True,281.0104948097166,1.9276397958378257,0.7847856367836893,0.19003975259293573,17.648415946277304,16.232417832173248,15.722346262531996,15.430714361152344,0
1.0253825726095895,314276651867.18555,1.5936,0.023421883194925528,0.9283292176002546,179.90252114111922,-0.2678126362013003,-0.09064367450631246,27.0285,27.1193,27.0969,27.0104,19.029990159203372,13.571104691386598,10.504355804510281,7.076214281747216,25.325834285017333,g,7.421099757646034,False,True,False,1.2205018702847872,374080125444.83307,2.5379,0.5936435812963755,0.80528712014879,12.757860812418926,0.31673651215792814,0.816923540874538,23.3566,23.304,23.4444,23.4268,24.570915611852392,19.974976683378873,14.117629026006949,9.407526300723255,33.78125441930633,g,3.1605469875317427,False,True,True,255.3896147954928,0.6890801642417336,0.764210073411775,0.5537471099899157,22.288551219415158,20.44775660629204,19.207907980975488,18.655089750842567,20
1.526156131452765,532216739792.6273,2.1364,0.058349427291499244,0.8117279431088184,89.15430265173849,-0.2214014824045511,-0.06184975048463535,27.1263,27.2358,27.2802,27.1469,17.19769884690226,11.746673663652945,8.782938209050211,6.337361188151817,21.824501063446366,g,18.955830210796275,True,True,False,1.4368721425137732,501080716072.9848,1.7646,0.06289309835402436,0.6844334358829338,154.59004436951528,0.46070832633026987,0.6080958758712229,25.6834,25.7955,25.7566,25.6601,20.052025409277622,14.061538098171162,11.556674652208496,8.13756551842275,26.77995068440747,g,3.2919312305340647,False,True,True,282.90993038824604,0.6359964350435817,0.6890149851379614,0.47910594309766574,21.12196697916815,19.237471167510474,18.24530098107616,17.735380415439376,10
1.1026861015132072,157645532753.77966,1.1073,0.13515955764675405,0.5963062055795076,110.74750075637536,-0.5323298440215071,-0.1459107953557745,25.7133,25.5203,25.1215,24.4362,11.257363487003671,8.908492867935315,9.79079874083337,11.954498114379922,20.669101206533607,z,3.7641701874372626,False,True,False,1.1740913752322137,167853988633.84808,1.476,0.1645510822869884,0.7133218694035197,123.53517117333817,-0.5135580758874456,-0.41735264276466627,25.1067,25.1416,24.991,24.8683,15.29259001237687,10.257093966556848,9.20640972276136,6.837124231800391,20.292447551006003,g,3.4009888545504556,False,True,False,228.60916627563103,1.084398307860861,0.8075181680074769,0.23590202919800296,19.397361559776655,17.813055629161145,17.24716325243115,16.962615780104173,0
1.6525109946004117,472242847999.70087,1.4496,0.5456035262756876,0.41861188991023857,37.82475432593419,-0.3189438976698346,0.7230884566230227,23.8154,23.8575,23.6247,23.3893,19.54789862922596,13.17056248931502,12.742941416037803,10.428095796918596,27.311137655524977,g,3.8760999740155517,False,True,False,1.5092094382074113,431291147626.78796,1.1107,0.37998457137412595,0.5612061566994533,114.79026446148387,-0.5462502931377072,0.4393987986710353,23.823,23.247,22.9666,22.5072,26.65177521659944,30.47956930214976,30.426781758654137,30.36069015288685,58.84580277232331,r,4.866572255303361,False,True,True,287.0985090299945,1.144216425305876,0.7562541661000453,0.32940231251702456,19.618292415422808,17.70981923627541,17.060496738337726,16.705083690614927,2
0.9229169593009349,308971963235.39185,2.5167,0.5121251182565114,0.6135531272467742,83.52164582143841,-0.2036956669475604,-0.04015841493910769,24.4381,24.3103,24.362,24.3355,17.43475695956245,15.387625942088828,12.053465881496718,8.059342791988703,26.498428481921408,g,4.941478824184723,False,True,False,0.9744848022843555,326235724103.4014,2.8721,0.015859532291310322,0.9335986097218463,124.96795209333877,0.07979291002682189,-0.01959469519577086,27.9394,27.9431,27.9742,28.0056,25.477931557287494,19.257379696549346,14.70969516627544,9.030587287015521,34.62642308485968,g,33.716692785068126,True,True,True,247.14438155296997,0.29977794224076104,0.7625017191517771,0.7985032996395611,24.9351427710898,22.463891863269232,21.101703685930676,20.123259347713493,7
0.6077080434780344,78182912012.71936,0.6847,0.37187753621514996,0.6091560940600214,56.65050565155157,-0.07607087213454394,0.15764572442512148,25.6383,24.8217,23.9908,23.7187,6.696019429758929,9.120691178638651,14.749338783315984,12.51350554782592,22.013954691450355,i,4.41397512917802,False,True,False,0.8140651741201478,104731188872.53146,1.2815,0.3830683243720053,0.7151437783926766,103.48837889342175,-0.23632748471053405,-0.4220473070205769,24.0132,23.9119,23.7091,23.3005,21.003155906475634,16.171866435001366,15.228905272972128,14.643175877916194,32.94375117491442,g,3.6541857222481737,False,True,True,200.4079433382303,0.5130171762367227,0.846210664557621,0.2933331798482903,20.87039510627486,19.111752630362403,18.484202765486685,18.162995903833878,11
