thetaE_s0,mass_s0,z_s0,re_s0,q_s0,pa_s0,x_s0,y_s0,mag_g_s0,mag_r_s0,mag_i_s0,mag_z_s0,vdisp_l,re_l,q_l,z_l,mag_g_l,mag_r_l,mag_i_l,mag_z_l,SNR_g,SNR_r,SNR_i,SNR_z,SNR_stack,best_band,mu,if_ring,if_obs_stack,if_obs_single,noise_seed
0.7551854998370612,121628811912.94075,1.9875,0.09555366191910125,0.510175628241307,4.513799488809944,-0.521156737618329,0.00496968539320269,26.7678,26.8196,26.8888,26.8314,197.12833849063614,0.5375433061960756,0.47409034013176166,0.4384578425252495,22.522684695449517,20.608330225394962,19.775954598753057,19.2866136257531,46.301281851665344,32.09652462512723,23.398015788489875,16.10893871790978,57.95248174133211,g,3.3082721934494015,False,True,True,10
0.6632479319116014,96150471275.79349,1.8693,0.048295586101612,0.5264588086247999,97.3566291437071,0.08648266667067174,-0.1429166324357174,26.426,26.7816,26.5994,26.5697,186.64128784830623,0.7250932499560486,0.4772645929317164,0.44157114065378517,22.707833774894183,20.795215272457927,19.95205250823789,19.460150302155395,185.9463891797717,105.78843963004722,95.29069153636422,63.96426948373292,225.99585355066952,g,9.494503303126484,True,True,True,16
2.2101779414378706,667857682659.4471,1.9421,0.25609009879625694,0.7295271553053506,113.92533376834494,-0.1987022670703573,1.3600118724699513,26.247,26.2976,26.3773,26.3112,313.10471471666847,1.4410596086967575,0.9521146878870784,0.27774706874728317,18.377907200376924,16.67671661474949,16.067053550590114,15.757117792988392,29.41004281079839,19.26340500228953,14.08681916167116,10.185547353986145,35.186580242486706,g,3.4374691827916193,False,True,True,18
1.1323178785521972,415321987314.7133,2.2953,0.02297827923001909,0.5399779711503991,134.76218069769882,-0.29668544310359174,0.5823758046637962,27.6737,27.7367,27.8116,27.8613,265.79974193618995,0.725380781606499,0.8378448287769027,0.6907032065114949,23.5831016688092,21.601865352982276,20.057863382247522,19.391470812562314,61.43556574098592,43.52373650797994,31.28350897472477,19.29554237082421,77.67570953100339,g,3.631473496445543,False,True,True,20
0.7887031698809677,318998341871.2245,4.3505,0.06461464704688635,0.7900390239318921,148.25719143216915,-0.16800618755471106,-0.24454080785176785,28.1185,27.9008,27.4719,27.4717,255.8912670567262,0.3154116773971378,0.9202486217157647,1.471147056094876,27.896082844156272,26.680964301715285,24.4536811300547,23.238707539930022,26.858490530271975,24.773758338415686,29.325235566659142,19.485996381551484,50.438865869593336,i,5.405001358448897,False,True,True,24
1.810415297774941,1411602945123.1748,1.6403,0.035590100959842726,0.6988934192209584,107.81779987503968,-0.5844769261525192,-0.3571692874680136,27.7045,27.9528,27.5509,27.5222,382.05169711662495,1.3306998394586547,0.851856700511963,0.7431391958148545,21.897940111689948,19.692689683434608,18.18996462305681,17.40893493201179,54.465363398796164,31.976865323131456,33.395473357995606,21.2918536252641,69.74333086718319,g,4.940157173540474,False,True,True,28
0.5281815024677058,78567661893.79715,1.4329,0.127923271169111,0.7120564292269405,114.97045166899204,-0.28676126223913406,0.06305089408046549,26.5104,26.4747,26.2127,25.9819,182.26712697545605,0.7865658039930907,0.36342058338939764,0.5039692505156157,23.44430182039302,21.592453533811522,20.505181602840565,19.977801372377264,54.19671210481599,41.29157747889766,40.15622968974365,32.402290404190964,83.03140315396925,g,3.7844623408072464,True,True,True,30
0.16431383108562986,8937425554.376032,2.4373,0.0273326313596164,0.572329532456615,153.96362249468007,-0.0833947564397381,0.0060676883428670775,27.171,27.2134,27.2707,27.3395,101.46143288253108,0.2426020370601776,0.5011083358509005,0.7220400688370073,27.770157655972376,25.6702881895358,24.12733350254811,23.404686605761153,103.15524446266978,75.88379388683128,54.715835034021445,32.85422019606369,135.1712906606839,g,5.225541915232654,True,True,True,31
1.5705512439082836,200635761078.93997,3.2609,0.04657871629128222,0.696864465700378,54.667914878413406,0.5044812780004806,0.41693400944035397,27.8828,27.2904,27.27,27.3124,246.67395881539497,2.3028592553029776,0.6330049058706715,0.16828089305612567,17.87228130665041,16.55229388594317,16.069157097448166,15.775013835886128,27.081681547028438,28.92445992877694,22.247597208842347,14.31659265713078,45.62880643427049,r,3.559001367594574,False,True,True,33
0.5764355907735244,189986790853.22885,4.7888,0.07746233887227631,0.8215053129472133,64.19740477697131,0.1821033907269743,0.14084217749589,27.7339,27.8878,27.2513,27.1111,230.97870621240017,0.3503526133190418,0.7894582939763998,1.7461765073177342,28.871092541926892,28.456938460227175,26.63095820035994,24.801622111085507,30.08423890676881,20.08167923802807,28.813218967323152,21.85638314682895,50.42257890837815,g,5.1454202411452235,False,True,True,35
0.8278650372833939,142339548444.45682,0.8977,0.04570178522609846,0.7679341544357772,176.20164424748924,-0.05028208329052231,0.16225689423214518,27.3428,27.2402,26.6628,26.3704,223.26133395245242,0.5539275164914966,0.7237999586803736,0.3268902694076899,20.82754664706139,18.927671375862502,18.279701810249193,17.92673727992553,88.72649274324583,62.28743775052248,76.34980041002332,63.77427693418017,143.08371779594677,g,11.974447317834313,True,True,True,36
0.8358421380146057,219609431259.97116,1.2833,0.05528216475815245,0.794718792280893,121.56503874028404,0.1880136265073347,-0.5284096237698472,27.2092,26.949,26.5944,26.0564,240.06998533899434,0.5048429570444475,0.5803496608567291,0.5215608353593064,22.35702470130604,20.51573745321156,19.36309470273099,18.82863006085471,48.03187923119006,45.57066312240567,48.8229261043034,51.25508447697202,96.48522377179764,z,3.0900072622008192,False,True,True,42
